SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
HUHTAMAKI,EQ,282.5,289.3,282.5,287.9,289.3,279.9,53776,15408890.4,01-APR-2021,1450,INE275B01026,
IBMFNIFTY,EQ,155.37,155.37,142.83,148.8,148.1,150.85,518,77002.96,01-APR-2021,69,INF666M01FS5,
IBREALEST,EQ,82.3,91,81.55,88.3,88.25,81.1,23275713,2043804304.9,01-APR-2021,81571,INE069I01010,
IBUCCREDIT,N6,1015,1035.65,1015,1035.65,1035.65,1080,80,82581,01-APR-2021,5,INE244L07101,
IBUCCREDIT,NB,822.2,822.2,822.2,822.2,822.2,870,24,19732.8,01-APR-2021,1,INE244L07168,
IBULHSGFIN,EQ,200.05,205.5,196.3,204.65,204.65,196.5,14256246,2860704978.55,01-APR-2021,99705,INE148I01020,
IBULHSGFIN,NA,890,890,889,890,890,889,752,669170,01-APR-2021,26,INE148I07GL3,
IBULHSGFIN,NB,1060.3,1060.3,1060.3,1060.3,1060.3,1060.2,100,106030,01-APR-2021,1,INE148I07GN9,
ICEMAKE,EQ,66.25,68.75,66.1,67.5,67.9,66.75,2902,196253.55,01-APR-2021,76,INE520Y01019,
ICICI500,EQ,209.98,209.98,200.95,203.97,204.05,202.49,3197,650390.79,01-APR-2021,126,INF109KC1CZ3,
ICICIALPLV,EQ,145.2,145.2,141.63,143.35,142.9,141.63,4541,649552.2,01-APR-2021,117,INF109KC1N59,
ICICIB22,EQ,35.96,36.65,35.22,36.55,36.52,36.14,249214,9030248.91,01-APR-2021,1662,INF109KB15Y7,
ICICIBANK,EQ,587.55,596.1,580.2,594.4,594.75,582.1,15631940,9178664015.45,01-APR-2021,187284,INE090A01021,
ICICIBANKN,EQ,337,337.69,329.43,335.85,337.27,330.5,7096,2371598.28,01-APR-2021,279,INF109KC1E27,
ICICIBANKP,EQ,197.7,197.7,176.1,178.93,178.3,183.25,48114,8642904.24,01-APR-2021,932,INF109KC1E35,
ICICIGI,EQ,1438,1446.95,1411,1437.6,1439,1433.2,410607,585592648.5,01-APR-2021,24517,INE765G01017,
ICICIGOLD,EQ,39.16,40.19,39.16,39.98,39.98,39.43,1048382,41833997.62,01-APR-2021,1667,INF109KC1NT3,
ICICILIQ,EQ,1000,1000,999.99,999.99,1000,999.99,27081,27080971.83,01-APR-2021,29,INF109KC1KT9,
ICICILOVOL,EQ,117,121.7,115.6,118.63,119,118.6,169236,20085335.68,01-APR-2021,769,INF109KB10T8,
ICICIM150,EQ,92.4,108.15,90.85,92.96,92.15,90.83,44730,4155578.07,01-APR-2021,500,INF109KC1G82,
ICICIMCAP,EQ,87.9,87.9,85.1,86.09,86.45,85.57,10862,931519.38,01-APR-2021,189,INF109KB1XT3,
ICICINF100,EQ,164.7,164.7,160,160.93,161,159.88,3784,607994.06,01-APR-2021,188,INF109KA1962,
ICICINIFTY,EQ,170.9,170.9,147.4,157.87,157.96,156.77,64118,10083629.97,01-APR-2021,3543,INF109K012R6,
ICICINV20,EQ,79.5,79.7,78.05,78.95,78.99,77.95,8587,677338.11,01-APR-2021,1010,INF109KB1WY5,
ICICINXT50,EQ,34.11,35.48,34.11,35.29,35.1,34.84,16827,590953.56,01-APR-2021,424,INF109KC1NS5,
ICICIPRULI,EQ,447.45,449.05,437.5,444.35,445,445.6,1520418,672020978.65,01-APR-2021,28496,INE726G01019,
ICICISENSX,EQ,538.99,540.98,526.05,537.49,540.5,533.86,2693,1440372.06,01-APR-2021,152,INF346A01034,
ICICITECH,EQ,269,286.6,261.15,263.09,263.22,262.92,416438,109623115.12,01-APR-2021,520,INF109KC1N67,
ICIL,EQ,133.75,137,129,130.85,129.5,131.65,297214,39942996.1,01-APR-2021,2760,INE483B01026,
ICRA,EQ,3300,3420.3,3280,3308.3,3305,3270,11414,37945808.05,01-APR-2021,1988,INE725G01011,
IDBI,EQ,38.8,39.5,38.4,39,39.15,38.55,15754551,614221582.55,01-APR-2021,25157,INE008A01015,
IDBIGOLD,EQ,4199.95,4199.95,4115.1,4154.85,4151,4107.85,89,368997.4,01-APR-2021,36,INF397L01554,
IDEA,EQ,9.3,10.15,9.2,10,10.05,9.25,249215374,2421630370.05,01-APR-2021,160917,INE669E01016,
IDFC,EQ,47.9,48.4,47.4,47.7,47.9,47.35,4058499,193499747.9,01-APR-2021,13354,INE043D01016,
IDFCFIRSTB,EQ,56.2,57.85,56.15,57.05,57,55.7,49970187,2842811757.05,01-APR-2021,93661,INE092T01019,
IDFCFIRSTB,N9,5299,5299,5294.99,5294.99,5294.99,5150,2,10593.99,01-APR-2021,2,INE092T08CK9,
IDFCFIRSTB,NA,11190,11190,11150,11167.5,11160,11190,24,267900.08,01-APR-2021,7,INE092T08CL7,
IDFCFIRSTB,NB,5040,5050,5040,5050,5050,5050,12,60560,01-APR-2021,3,INE092T08CM5,
IDFCFIRSTB,NC,10700,10700,10682,10683.1,10683.1,10682,12,128262.3,01-APR-2021,4,INE092T08CN3,
IDFNIFTYET,EQ,155,158,154.7,156.1,154.7,154.02,94,14685.34,01-APR-2021,20,INF194KA1U07,
IEX,EQ,335,348.55,335,347.05,348.45,332.8,1917324,658497559.6,01-APR-2021,53784,INE022Q01020,
IFBAGRO,EQ,415,415,399.65,407.55,408,403.55,6660,2701010.65,01-APR-2021,401,INE076C01018,
IFBIND,EQ,1132.6,1148.85,1082.05,1096.8,1102,1111.55,76370,85218119.15,01-APR-2021,5681,INE559A01017,
IFCI,EQ,12.1,12.6,12.05,12.6,12.6,12,5987391,74833727.85,01-APR-2021,11887,INE039A01010,
IFCI,NF,1045,1045,1045,1045,1045,1045,30,31350,01-APR-2021,1,INE039A07785,
IFCI,NH,1083,1083,1083,1083,1083,1075,50,54150,01-APR-2021,1,INE039A07801,
IFCI,NL,1022.01,1040,1022.01,1040,1040,1072,50,51820.1,01-APR-2021,2,INE039A07843,
IFGLEXPOR,EQ,322,329.55,313.9,325.2,328.25,313.9,58380,18880864.35,01-APR-2021,1986,INE133Y01011,
IGARASHI,EQ,275.2,289,273.95,285.3,285,272.5,150802,42792871.85,01-APR-2021,3588,INE188B01013,
IGL,EQ,519.6,527.8,515.65,526.45,526,512.35,2479390,1294679230.95,01-APR-2021,39929,INE203G01027,
IGPL,EQ,416,432.8,416,429.15,429,413.4,35183,15069609.3,01-APR-2021,1552,INE204A01010,
IIFCL,N4,1390,1405.7,1390,1399.16,1400,1401.63,692,967869.44,01-APR-2021,13,INE787H07370,
IIFL,EQ,293.45,295.9,282.95,293.95,295.9,281.85,257126,74701042.65,01-APR-2021,7671,INE530B01024,
IIFL,N3,1218.85,1218.85,1218.85,1218.85,1218.85,1218.25,97,118228.45,01-APR-2021,1,INE866I07CB0,
IIFL,N4,1015,1019.9,1015,1017.2,1016,1018.9,180,183014,01-APR-2021,13,INE866I07CD6,
IIFL,N6,1014,1023,1014,1023,1023,1013,815,831665,01-APR-2021,13,INE866I08279,
IIFL,N9,1005,1007,1005,1007,1007,1005,60,60320,01-APR-2021,2,INE866I07CK1,
IIFL,NE,993,997,993,995.05,995.05,991.01,220,219180.1,01-APR-2021,19,INE530B08094,
IIFL,NF,991.1,1000,991.1,998,998,994.71,1065,1063811.51,01-APR-2021,18,INE530B08102,
IIFL,NG,994,1000,994,1000,1000,990,64,63984,01-APR-2021,4,INE530B08110,
IIFLSEC,EQ,46.85,51.45,46.85,50.45,50,46.75,622369,30976076.4,01-APR-2021,3054,INE489L01022,
IIFLWAM,EQ,1241,1348,1234.3,1308.95,1319.7,1239.4,63823,83620138.7,01-APR-2021,7805,INE466L01020,
IITL,EQ,63.3,63.5,60.1,62.95,63.5,57.75,20018,1254536.85,01-APR-2021,542,INE886A01014,
IL&FSENGG,BZ,2.95,3,2.9,3,3,2.9,25399,75482.1,01-APR-2021,34,INE369I01014,
IL&FSTRANS,BZ,2.2,2.2,2.05,2.2,2.2,2.1,43578,92730.4,01-APR-2021,51,INE975G01012,
IMAGICAA,BE,6.3,6.6,6.15,6.5,6.6,6.3,65442,422986.55,01-APR-2021,132,INE172N01012,
IMFA,EQ,455.1,495,455,482.25,485.25,452.35,61100,29427007.8,01-APR-2021,2082,INE919H01018,
IMPAL,EQ,684.1,697.45,684.05,689.2,689.95,680.8,723,498129.05,01-APR-2021,142,INE547E01014,
INDBANK,EQ,13.15,13.3,12.6,12.85,12.9,12.6,31103,401275.85,01-APR-2021,269,INE841B01017,
INDHOTEL,EQ,111,113.45,109.25,112.3,112.7,110.85,2194893,244111594.25,01-APR-2021,24774,INE053A01029,
INDIACEM,EQ,168.9,173.85,167.5,169.8,169.65,167.35,2882429,492845091.55,01-APR-2021,19657,INE383A01012,
INDIAGLYCO,EQ,421,443.8,420,438.65,441,416.9,334897,145486563.55,01-APR-2021,13887,INE560A01015,
INDIAMART,EQ,7761,8037.7,7761,7972.55,7970,7737.95,115414,914861752.1,01-APR-2021,28236,INE933S01016,
INDIANB,EQ,118,119.6,117,118.1,118.4,116.1,1214824,143577768.3,01-APR-2021,11118,INE562A01011,
INDIANCARD,EQ,136.8,136.8,132.45,134,133.25,133.4,5482,742616.7,01-APR-2021,210,INE061A01014,
INDIANHUME,EQ,174.4,181.35,171.05,179.15,179.9,171.8,59618,10556345.2,01-APR-2021,3932,INE323C01030,
INDIGO,EQ,1631.9,1640,1601.4,1616.6,1614.4,1631.95,663120,1069954941.7,01-APR-2021,29260,INE646L01027,
INDIGOPNTS,EQ,2400,2414.85,2350.95,2384.25,2389,2395.85,15817,37740463.25,01-APR-2021,2868,INE09VQ01012,
INDIGRID,IV,139.65,139.7,135.55,136.29,136.5,140.48,151389,20715305.31,01-APR-2021,67,INE219X23014,
INDLMETER,EQ,14,14.1,13.9,14,14.1,13.45,2890,40366,01-APR-2021,32,INE065B01013,
INDNIPPON,EQ,370.05,378.35,369.95,374,377.9,368.85,7445,2779174.3,01-APR-2021,579,INE092B01025,
INDOCO,EQ,289.8,294.25,286,288.25,290,287.55,106569,30866914.2,01-APR-2021,1258,INE873D01024,
INDORAMA,EQ,38.95,39.75,38.1,38.85,38.6,38.55,30045,1170012.6,01-APR-2021,265,INE156A01020,
INDOSOLAR,BZ,2.15,2.15,2,2.15,2.15,2.05,272173,577526.05,01-APR-2021,170,INE866K01015,
INDOSTAR,EQ,313.8,319,309.65,317.15,317,312.25,10081,3185403.3,01-APR-2021,585,INE896L01010,
INDOTECH,EQ,85.95,96,85.55,90.3,91,86.35,32354,2961283.5,01-APR-2021,770,INE332H01014,
INDOTHAI,BE,58.1,58.1,54,55.35,55.55,55.5,7049,398281.65,01-APR-2021,76,INE337M01013,
INDOWIND,BE,3.6,3.9,3.6,3.9,3.9,3.75,35329,136194.85,01-APR-2021,107,INE227G01018,
INDRAMEDCO,EQ,54,56.35,54,56,56,53.7,151498,8417219.25,01-APR-2021,1182,INE681B01017,
INDSWFTLAB,EQ,70.6,75.5,70.6,74.9,74.75,71.95,87387,6563148.55,01-APR-2021,666,INE915B01019,
INDTERRAIN,BE,30.9,31.75,30.35,31.75,31.75,30.25,69048,2155163.7,01-APR-2021,231,INE611L01021,
INDUSINDBK,EQ,964,997,959.1,993.3,996,954.45,7932671,7732052691.5,01-APR-2021,128089,INE095A01012,
INDUSTOWER,EQ,249.8,256.9,246.8,255.45,254.5,245,3907171,978992827.15,01-APR-2021,31340,INE121J01017,
INEOSSTYRO,EQ,937,971.1,937,965.55,968.9,930.75,18015,17352478.45,01-APR-2021,1143,INE189B01011,
INFIBEAM,EQ,47.5,48.4,46.55,47.6,47.55,47.45,3142177,150026081.4,01-APR-2021,6568,INE483S01020,
INFOBEAN,EQ,147.4,147.4,144.6,146.55,146.75,144.55,13972,2041029.15,01-APR-2021,208,INE344S01016,
INFOMEDIA,BE,2.9,3.15,2.9,3.15,3.15,3,3999,12171.1,01-APR-2021,10,INE669A01022,
INFRABEES,EQ,430,435,425.95,430.31,429,426.55,1404,601946.35,01-APR-2021,58,INF732E01268,
INFY,EQ,1380,1391.6,1371,1385.2,1386,1368.05,5675155,7847148794.55,01-APR-2021,146481,INE009A01021,
INGERRAND,EQ,689,700,678,697.9,697.35,682.95,15242,10573828.6,01-APR-2021,1672,INE177A01018,
INNOVANA,SM,102.55,102.55,97,97,97,98.65,4000,402500,01-APR-2021,4,INE403Y01018,
INOXLEISUR,EQ,288.95,288.95,277,278.8,278,285.1,747312,208921538,01-APR-2021,25836,INE312H01016,
INOXWIND,EQ,70.7,74,70.2,72.1,72.3,69.8,152206,10952066.65,01-APR-2021,1672,INE066P01011,
INSECTICID,EQ,478,485,469.7,475.75,472.9,474.3,118676,56762499.95,01-APR-2021,4028,INE070I01018,
INSPIRISYS,EQ,43.35,45.6,43,43.55,43.75,44.75,22068,956925.85,01-APR-2021,170,INE020G01017,
INTELLECT,EQ,754,773.8,715.5,730.75,729,740,1118716,827659339.6,01-APR-2021,47808,INE306R01017,
INTENTECH,EQ,33.15,33.4,31.95,32.75,32.6,31.75,15133,493985.95,01-APR-2021,165,INE781A01025,
INVENTURE,EQ,29.25,33,29,31.25,30.1,29.25,307116,9690796.55,01-APR-2021,1668,INE878H01016,
IOB,EQ,17.1,17.6,16.55,16.95,16.9,16,26467947,450682832.55,01-APR-2021,26203,INE565A01014,
IOC,EQ,92,93.35,91.2,93.15,93.2,91.85,14843941,1368531896.45,01-APR-2021,47657,INE242A01010,
IOLCP,EQ,556,561.35,549.25,552.4,553.4,550.85,707444,392346330.85,01-APR-2021,18338,INE485C01011,
IPCALAB,EQ,1909.8,1915,1871.1,1882,1886,1903.75,119222,224612379.5,01-APR-2021,14607,INE571A01020,
IRB,EQ,110,115,109.1,113.8,114.05,108.6,3147655,352939002.9,01-APR-2021,20963,INE821I01014,
IRBINVIT,IV,53.9,56,53.6,55.68,55.52,53.55,3462500,189851300,01-APR-2021,212,INE183W23014,
IRCON,EQ,89,90.45,88.5,89.9,90.1,88.3,3260535,291763501.9,01-APR-2021,12514,INE962Y01021,
IRCTC,EQ,1760,1779.45,1750,1751.75,1752,1757,944947,1663415454.4,01-APR-2021,41728,INE335Y01012,
IREDA,N2,1999.99,1999.99,1408,1408,1408,1759.99,6,9223.99,01-APR-2021,3,INE202E07120,
IREDA,N5,1260,1269.69,1250.61,1269.65,1269.65,1264.5,290,364855.36,01-APR-2021,8,INE202E07138,
IRFC,EQ,23,23.2,22.7,22.85,22.85,22.9,18367745,420540878.6,01-APR-2021,36551,INE053F01010,
IRFC,N1,1065.01,1076.3,1065.01,1076.3,1076.3,1067.94,1420,1520254,01-APR-2021,6,INE053F07520,
IRFC,N4,1194,1194,1194,1194,1194,1194,1,1194,01-APR-2021,1,INE053F07579,
IRFC,N5,1079.51,1079.51,1079.51,1079.51,1079.51,1079.51,50,53975.5,01-APR-2021,1,INE053F07587,
IRFC,NC,1544.99,1544.99,1544.99,1544.99,1544.99,1497,1,1544.99,01-APR-2021,1,INE053F07728,
IRFC,ND,1190,1190,1179.99,1179.99,1179.99,1200,165,196199.85,01-APR-2021,2,INE053F07736,
IRFC,NE,1347.99,1347.99,1344.99,1344.99,1344.99,1350,21,28298.79,01-APR-2021,3,INE053F07744,
IRFC,NI,1140,1150,1140,1150,1150,1130,360,412658.84,01-APR-2021,15,INE053F07827,
IRFC,NK,1350,1350,1330.25,1330.52,1330.52,1330,841,1119249.5,01-APR-2021,4,INE053F07843,
IRFC,NO,1247,1250,1247,1249.9,1249.9,1247,2193,2736906.7,01-APR-2021,14,INE053F07900,
IRISDOREME,EQ,92.9,92.9,87.65,90.1,90,89.5,1295,116753.5,01-APR-2021,67,INE01GN01017,
ISEC,EQ,385,397.5,384.6,394.6,392.95,382.8,613986,241426730.25,01-APR-2021,29120,INE763G01038,
ISFT,EQ,67.95,69.85,67.35,68.25,68.2,66.55,7400,508192.8,01-APR-2021,149,INE566K01011,
ISMTLTD,EQ,11,11.25,10.7,10.95,10.95,10.8,110377,1219199.9,01-APR-2021,150,INE732F01019,
ITC,EQ,220,220.6,217.3,220.05,220.05,218.5,29062762,6367985753.9,01-APR-2021,125473,INE154A01025,
ITDC,EQ,382.15,395.95,382.15,390.75,388.5,384.05,95906,37410482.15,01-APR-2021,4475,INE353K01014,
ITDCEM,EQ,79.9,79.9,77.65,78.95,79.2,77.85,210881,16681761,01-APR-2021,2450,INE686A01026,
ITI,EQ,115.65,118.2,115.45,117.15,117.3,114.95,266567,31164874.4,01-APR-2021,2805,INE248A01017,
IVC,EQ,3.95,4.05,3.9,4.05,4.05,3.8,96702,387126.45,01-APR-2021,172,INE050B01023,
IVP,BE,92.2,101.55,92.2,101.55,101.55,96.75,633,61043.1,01-APR-2021,15,INE043C01018,
IVZINGOLD,EQ,4114.05,4114.05,4012,4077.75,4099,3998.3,35,141797.1,01-APR-2021,17,INF205K01361,
IVZINNIFTY,EQ,1640,1640,1600.9,1617,1617,1584.75,5,8059.75,01-APR-2021,5,INF205K01DA9,
IZMO,EQ,49.7,52.7,49.7,50.1,50.65,50.9,22993,1164938.3,01-APR-2021,278,INE848A01014,
J&KBANK,EQ,26,26.8,25.8,26.65,26.6,25.65,1198886,31512841.3,01-APR-2021,5655,INE168A01041,
JAGRAN,EQ,58.95,59.35,58.55,59,58.9,58.75,1590387,93812741,01-APR-2021,1022,INE199G01027,
JAGSNPHARM,EQ,80,84.8,79.2,79.9,79.75,79.6,490978,39992598.15,01-APR-2021,6102,INE048B01027,
JAIBALAJI,BE,38.25,38.3,36.5,36.7,37.9,36.65,15875,590906.55,01-APR-2021,88,INE091G01018,
JAICORPLTD,EQ,85.4,88.65,84.85,87.9,87.7,84.65,901954,78286056.85,01-APR-2021,5826,INE070D01027,
JAINSTUDIO,BZ,2,2,2,2,2,2,250,500,01-APR-2021,2,INE486B01011,
JAMNAAUTO,EQ,68.4,69.25,67,68.8,69,67.85,308522,21178692.2,01-APR-2021,4146,INE039C01032,
JASH,EQ,306.6,329.7,303.3,324.2,328.5,301,63166,20128223.25,01-APR-2021,1300,INE039O01011,
JAYAGROGN,EQ,135.05,139.75,134.65,136.75,136,136.35,14314,1968905.55,01-APR-2021,279,INE785A01026,
JAYBARMARU,EQ,227.7,235.85,227.7,231.65,232.15,227.7,18356,4249102.55,01-APR-2021,298,INE571B01028,
JAYNECOIND,EQ,11,11.1,10.2,11.1,11.1,10.6,164874,1806056.7,01-APR-2021,222,INE854B01010,
JAYSREETEA,EQ,67.55,68.8,67.1,68.25,68.7,66.25,45056,3060182.85,01-APR-2021,563,INE364A01020,
JBCHEPHARM,EQ,1268,1268.9,1237.65,1252.1,1255,1255.45,82203,102990018.45,01-APR-2021,5512,INE572A01028,
JBFIND,EQ,15.1,15.15,14.05,14.2,14.2,14.7,181997,2617959.5,01-APR-2021,438,INE187A01017,
JBMA,EQ,427,432.9,417.85,425.95,426,421.55,17298,7350664.55,01-APR-2021,888,INE927D01028,
JCHAC,EQ,2665.85,2699.8,2619.75,2668.05,2665,2652.6,14606,39043797.7,01-APR-2021,2424,INE782A01015,
JETAIRWAYS,BZ,99,100.2,98.2,100.2,100.2,95.45,41467,4147407.7,01-APR-2021,725,INE802G01018,
JHS,BE,20.45,20.45,19.4,19.95,20.2,20,108045,2129463.65,01-APR-2021,169,INE544H01014,
JIKIND,BE,0.6,0.6,0.5,0.55,0.55,0.55,89936,46174.65,01-APR-2021,33,INE026B01049,
JINDALPHOT,BE,86.1,86.1,86.1,86.1,86.1,82,12616,1086237.6,01-APR-2021,71,INE796G01012,
JINDALPOLY,EQ,748,775,742.3,765.35,770,740.6,48409,36797765.25,01-APR-2021,5758,INE197D01010,
JINDALSAW,EQ,74.7,77.6,74.5,76.65,76.6,74.15,1269286,96760790.6,01-APR-2021,8740,INE324A01024,
JINDALSTEL,EQ,346.4,373.5,346,370.9,368.7,343.6,14147031,5109155174.1,01-APR-2021,110742,INE749A01030,
JINDRILL,EQ,93.5,94.25,89.4,93.75,94.25,89.8,21054,1939562.95,01-APR-2021,411,INE742C01031,
JINDWORLD,EQ,49.05,50.8,48.35,49.4,49.95,48.05,160993,7847533.6,01-APR-2021,986,INE247D01039,
JISLDVREQS,BE,12.65,12.85,12.05,12.75,12.75,12.25,40096,499498.15,01-APR-2021,118,IN9175A01010,
JISLJALEQS,EQ,18.8,19.3,18.6,19.3,19.3,18.4,2431937,46669346.5,01-APR-2021,3994,INE175A01038,
JITFINFRA,BE,8.2,8.3,7.9,8,8,7.95,4907,39859.2,01-APR-2021,45,INE863T01013,
JIYAECO,BE,4.75,4.9,4.55,4.9,4.9,4.75,75176,356300.4,01-APR-2021,246,INE023S01016,
JKCEMENT,EQ,2870,2970,2870,2919.6,2910,2897.25,29478,86413290.1,01-APR-2021,3538,INE823G01014,
JKIL,EQ,193.65,198,193.15,194.45,194.1,193.65,110213,21495879.35,01-APR-2021,3199,INE576I01022,
JKLAKSHMI,EQ,436.2,441,426,438.65,439,432.95,616815,268836127.1,01-APR-2021,18993,INE786A01032,
JKPAPER,EQ,150.5,155.5,149.25,154.55,154.25,149.85,926254,141496082.25,01-APR-2021,9920,INE789E01012,
JKTYRE,EQ,109.95,119.9,109.75,119.15,119.9,109,1474290,171280328.3,01-APR-2021,13685,INE573A01042,
JMA,EQ,31.95,32,31.25,31.8,31.4,32.05,515,16305.15,01-APR-2021,31,INE412C01023,
JMCPROJECT,EQ,75.75,83.95,75.15,82.6,83,75.1,382400,30801542.85,01-APR-2021,2657,INE890A01024,
JMFINANCIL,EQ,85.1,86.5,84.25,85.4,85,84.55,913377,77871965.1,01-APR-2021,6884,INE780C01023,
JMTAUTOLTD,BE,2.45,2.55,2.4,2.55,2.55,2.45,109134,273057.8,01-APR-2021,214,INE988E01036,
JOCIL,EQ,142.8,152,142.8,149.7,151,143.75,6854,1018810.1,01-APR-2021,256,INE839G01010,
JPASSOCIAT,EQ,7,7.2,6.95,7.1,7.15,6.9,5127028,36270765,01-APR-2021,19273,INE455F01025,
JPINFRATEC,EQ,1.55,1.6,1.55,1.55,1.6,1.6,3617492,5628487.8,01-APR-2021,12856,INE099J01015,
JPPOWER,EQ,3.35,3.4,3.3,3.4,3.4,3.25,60226830,203915794.75,01-APR-2021,11480,INE351F01018,
JSL,EQ,68.15,70.9,67.8,69.85,69.3,67.6,1180708,81788769.4,01-APR-2021,6151,INE220G01021,
JSLHISAR,EQ,125.05,130.9,124.35,128.5,128.6,125.05,669639,85780911.25,01-APR-2021,7349,INE455T01018,
JSWENERGY,EQ,88.6,92.8,87.85,90.7,90.7,87.85,12835744,1165746599.6,01-APR-2021,47639,INE121E01018,
JSWHL,EQ,3830,3933.2,3765.35,3902.55,3923,3848.85,4597,17943847.4,01-APR-2021,750,INE824G01012,
JSWISPL,EQ,26.7,27.5,26.6,27.5,27.5,26.2,577491,15859486.5,01-APR-2021,585,INE743C01021,
JSWSTEEL,EQ,470.55,512.95,470,508.75,505.5,468.45,35736230,17773793787.7,01-APR-2021,309434,INE019A01038,
JTEKTINDIA,EQ,84.45,87,84.3,86.35,86,84.15,150093,12843957.7,01-APR-2021,2322,INE643A01035,
JUBLFOOD,EQ,2944.95,2968,2906.2,2950.75,2957,2910.95,465741,1368835054.85,01-APR-2021,43218,INE797F01012,
JUBLINDS,EQ,189.8,193,187.9,191.6,193,187.2,18080,3438780.3,01-APR-2021,441,INE645L01011,
JUBLINGREA,BE,261,272.65,260,272.65,272.65,259.7,527640,142203703.05,01-APR-2021,2399,INE0BY001018,
JUBLPHARMA,EQ,701,722,681.8,712.7,718,681.1,127133,89427353.85,01-APR-2021,6844,INE700A01033,
JUMPNET,EQ,9.3,9.5,9.2,9.2,9.2,9.35,2633137,24637018.15,01-APR-2021,2143,INE974C01022,
JUNIORBEES,EQ,367.4,367.94,354,362.9,362.2,359.8,138572,50286394.81,01-APR-2021,12539,INF732E01045,
JUSTDIAL,EQ,873,914,869,902.9,899.35,862.95,1583710,1416303988.5,01-APR-2021,52239,INE599M01018,
JYOTHYLAB,EQ,137.5,145,137.35,144.2,144.5,136.8,399086,56600227.1,01-APR-2021,4658,INE668F01031,
JYOTISTRUC,BZ,4.9,5.1,4.75,5.1,5.1,4.9,155180,764230.15,01-APR-2021,85,INE197A01024,
KABRAEXTRU,EQ,177.85,184.7,175,178.7,178.2,177.15,150406,27068650.5,01-APR-2021,3756,INE900B01029,
KAJARIACER,EQ,931.8,950.9,927,941.95,940,926.9,126328,118236632.55,01-APR-2021,10120,INE217B01036,
KAKATCEM,EQ,170,174.75,169.9,174.3,174.65,169.1,18072,3127604.1,01-APR-2021,586,INE437B01014,
KALPATPOWR,EQ,379.4,384,377.5,382.2,383.8,377,67832,25839451.9,01-APR-2021,2412,INE220B01022,
KALYANIFRG,BE,187,204.9,187,198,198,196.25,1405,269572.7,01-APR-2021,42,INE314G01014,
KALYANKJIL,EQ,68.6,72.75,68.2,71.4,70.9,68.1,7403570,529292113.7,01-APR-2021,48608,INE303R01014,
KAMATHOTEL,EQ,30,31.85,30,31.45,31.25,29.45,27722,856864.5,01-APR-2021,306,INE967C01018,
KAMDHENU,EQ,137.3,151,137.3,145.5,145.85,139.25,159431,23387534.75,01-APR-2021,2253,INE390H01012,
KANANIIND,EQ,4.25,4.25,3.95,4.05,4.05,4.1,5707,23144.15,01-APR-2021,36,INE879E01037,
KANORICHEM,BE,90,95.6,86.5,95.6,95.6,91.05,70400,6584700.65,01-APR-2021,346,INE138C01024,
KANPRPLA,EQ,144.25,147.45,143.95,144.45,144.25,144.25,15909,2312198.9,01-APR-2021,600,INE694E01014,
KANSAINER,EQ,600.05,603,584,591.85,592,601.05,277610,164631244.8,01-APR-2021,10727,INE531A01024,
KAPSTON,BE,97.05,97.05,97.05,97.05,97.05,97,35,3396.75,01-APR-2021,1,INE542Z01010,
KARDA,EQ,125.95,126.9,118.5,120.55,120.05,121.1,56017,6754596.1,01-APR-2021,673,INE278R01026,
KARMAENG,BE,14.3,14.3,13.1,14,13.5,13.7,5328,71467.4,01-APR-2021,25,INE725L01011,
KARURVYSYA,EQ,56.45,57.3,56,56.75,56.75,55.6,949521,53896924.95,01-APR-2021,4750,INE036D01028,
KAUSHALYA,EQ,1.7,1.7,1.6,1.6,1.6,1.65,22404,36327.95,01-APR-2021,38,INE234I01010,
KAYA,EQ,299.1,301.2,284.5,288.75,286,296.25,32173,9331388.35,01-APR-2021,734,INE587G01015,
KCP,EQ,84.75,85.55,83.75,84.35,84,83.75,75140,6347228.2,01-APR-2021,866,INE805C01028,
KCPSUGIND,EQ,14.95,15.25,14.8,15.1,15.1,14.7,240650,3623971.4,01-APR-2021,415,INE790B01024,
KDDL,EQ,256.7,279,254.65,266.35,265.1,262.55,1351,356121.05,01-APR-2021,109,INE291D01011,
KEC,EQ,412.75,422.7,412.35,419.5,420.05,410.85,165695,69082582.35,01-APR-2021,6944,INE389H01022,
KECL,EQ,12.35,12.8,12.35,12.7,12.65,12.35,49683,628240.05,01-APR-2021,232,INE134B01017,
KEERTI,EQ,23.9,24.25,23.9,24.2,24.15,24.05,9361,225856.2,01-APR-2021,91,INE586X01012,
KEI,EQ,519.6,534,519.6,528.6,526.95,522.7,131317,69277723.25,01-APR-2021,7990,INE878B01027,
KELLTONTEC,EQ,72.95,74.25,71,73.1,73.5,72,773625,56384888.55,01-APR-2021,2892,INE164B01022,
KENNAMET,EQ,1054,1095.9,1051.1,1082.65,1094.95,1052.9,104783,111858602.2,01-APR-2021,912,INE717A01029,
KERNEX,BE,69.75,69.75,64.1,66.75,67,66.45,90501,6224112.75,01-APR-2021,531,INE202H01019,
KESORAMIND,EQ,71.35,77.5,64,76.45,76.8,70.25,1126023,83444494.1,01-APR-2021,6728,INE087A01019,
