SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
HOMEFIRST,EQ,504,506,480.2,488.8,487,497.7,106976,53050957.85,03-MAY-2021,5254,INE481N01025,
HONAUT,EQ,43110,43350,42800,43044.45,43000.2,43114.95,2954,127162785.35,03-MAY-2021,1716,INE671A01010,
HONDAPOWER,EQ,981.1,1004.7,981.1,999.95,999.45,1004.8,14294,14277241.5,03-MAY-2021,596,INE634A01018,
HOVS,EQ,44.6,47.15,43.2,46.15,46.05,44.95,9673,447789.8,03-MAY-2021,183,INE596H01014,
HPL,EQ,45.9,46.6,45.4,46,45.9,46.15,216426,9943448.4,03-MAY-2021,2412,INE495S01016,
HSCL,EQ,44.6,45.8,44.05,45,45,44.6,4480569,201917736.75,03-MAY-2021,13027,INE019C01026,
HSIL,EQ,151.5,158,149.85,156.4,155.7,153.15,256929,39607812.75,03-MAY-2021,4339,INE415A01038,
HTMEDIA,EQ,22.05,22.45,21.05,21.15,21.2,22.35,241605,5185837.5,03-MAY-2021,2041,INE501G01024,
HUBTOWN,EQ,17.1,17.1,15.8,16,16.5,16.6,27191,444033.95,03-MAY-2021,457,INE703H01016,
HUDCO,EQ,40.9,43.25,40.9,42.65,42.65,41.7,1774789,75100297.05,03-MAY-2021,6402,INE031A01017,
HUDCO,N2,1235.05,1239.9,1234.05,1234.78,1234.05,1238.03,1162,1435847.5,03-MAY-2021,42,INE031A07840,
HUDCO,N3,1047.5,1047.5,1044.01,1045,1045,1044.99,2101,2195203.59,03-MAY-2021,28,INE031A07832,
HUDCO,N9,1258.05,1258.05,1258.05,1258.05,1258.05,1263,29,36483.45,03-MAY-2021,1,INE031A07AT4,
HUDCO,ND,1311,1311,1303,1308.33,1303,1310.71,5,6547,03-MAY-2021,4,INE031A07949,
HUDCO,NE,1460,1463.99,1450,1450,1450,1450,63,91492.01,03-MAY-2021,6,INE031A07AB2,
HUHTAMAKI,EQ,272,279.5,270.55,277.9,277.2,273.35,48922,13429491.1,03-MAY-2021,1786,INE275B01026,
HUSYSLTD,SM,86,86,81.7,81.7,81.7,86,4000,335400,03-MAY-2021,2,INE336T01010,
IBMFNIFTY,EQ,150.95,150.95,143,149.45,147.01,147.99,315,46808.55,03-MAY-2021,68,INF666M01FS5,
IBREALEST,EQ,76.5,81.2,76.3,79.2,79.3,77.3,6054822,478972738.05,03-MAY-2021,28428,INE069I01010,
IBUCCREDIT,N6,1039,1039,1039,1039,1039,1035.65,20,20780,03-MAY-2021,2,INE244L07101,
IBULHSGFIN,EQ,178.9,180.35,176,178.1,178,181.05,7619725,1357548098.05,03-MAY-2021,42908,INE148I01020,
IBULHSGFIN,N6,1030,1030,1030,1030,1030,1030,5,5150,03-MAY-2021,1,INE148I07GF5,
IBULHSGFIN,N8,950,950,950,950,950,851.73,5,4750,03-MAY-2021,1,INE148I07GJ7,
IBULHSGFIN,NA,927.1,927.1,927,927,927,931,50,46351,03-MAY-2021,3,INE148I07GL3,
IBULHSGFIN,NE,900,925,900,925,925,960,197,180951,03-MAY-2021,11,INE148I08256,
ICEMAKE,EQ,71.45,71.95,68.3,69.55,70.45,68.45,8647,601928.4,03-MAY-2021,193,INE520Y01019,
ICICI500,EQ,208.48,208.48,200.5,201.06,201.85,203.15,11191,2261987.1,03-MAY-2021,279,INF109KC1CZ3,
ICICIALPLV,EQ,131.7,145.96,131.7,145.18,145.2,144.46,2798,405299.79,03-MAY-2021,264,INF109KC1N59,
ICICIB22,EQ,35.65,35.68,35.09,35.53,35.55,35.75,210763,7473801.22,03-MAY-2021,1899,INF109KB15Y7,
ICICIBANK,EQ,592.55,598.85,587.5,596.75,598.3,600.5,18010557,10669419775.4,03-MAY-2021,201108,INE090A01021,
ICICIBANKN,EQ,332,332,316.2,322.8,323.34,325.98,22259,7155662.23,03-MAY-2021,361,INF109KC1E27,
ICICIBANKP,EQ,173.88,173.88,168.73,171.1,171,173.26,39602,6758171.01,03-MAY-2021,235,INF109KC1E35,
ICICIGI,EQ,1415,1443,1390.2,1435.6,1434.35,1414,375833,536017081.95,03-MAY-2021,26750,INE765G01017,
ICICIGOLD,EQ,41.31,42.44,41.31,41.72,41.64,41.62,223194,9325816.79,03-MAY-2021,1811,INF109KC1NT3,
ICICILIQ,EQ,1000,1000,999.99,999.99,999.99,999.99,11158,11157993.46,03-MAY-2021,29,INF109KC1KT9,
ICICILOVOL,EQ,119.47,119.47,115.94,118.37,118.5,117.71,155380,18357695.85,03-MAY-2021,1201,INF109KB10T8,
ICICIM150,EQ,92.74,92.74,91,92.16,92.6,92.2,21775,1991964.67,03-MAY-2021,532,INF109KC1G82,
ICICIMCAP,EQ,85.5,85.5,83.46,83.93,84.56,84.74,8607,724122.4,03-MAY-2021,300,INF109KB1XT3,
ICICINF100,EQ,161.99,161.99,157.5,159.9,160,160.35,7607,1208531.76,03-MAY-2021,433,INF109KA1962,
ICICINIFTY,EQ,169.3,169.3,153.65,155.95,156.11,156.12,488909,75863629.52,03-MAY-2021,6001,INF109K012R6,
ICICINV20,EQ,78,80,76.5,78.2,78.2,78.24,28778,2246635.53,03-MAY-2021,1464,INF109KB1WY5,
ICICINXT50,EQ,38.7,38.7,32.77,35.54,35.6,35.47,23551,836053.44,03-MAY-2021,803,INF109KC1NS5,
ICICIPRULI,EQ,521.95,554.7,520.1,551.7,553,521.95,5827600,3149038613.65,03-MAY-2021,119883,INE726G01019,
ICICISENSX,EQ,528.99,528.99,520,526.52,526.5,526.64,3981,2086161.41,03-MAY-2021,159,INF346A01034,
ICICITECH,EQ,260.93,260.98,256.73,258.8,258.89,258.99,38713,10010954.04,03-MAY-2021,537,INF109KC1N67,
ICIL,EQ,128.35,142.1,128.35,137.15,137.8,131.6,726241,100495700.55,03-MAY-2021,8637,INE483B01026,
ICRA,EQ,3335,3383.95,3279.35,3315.7,3325,3351.45,7461,24947805.3,03-MAY-2021,1994,INE725G01011,
IDBI,EQ,34.75,37.1,34.7,36.2,36.25,35.25,29014368,1049816498.25,03-MAY-2021,42739,INE008A01015,
IDBIGOLD,EQ,4380.85,4388.75,4363.3,4365.25,4370,4366.85,58,253703.1,03-MAY-2021,26,INF397L01554,
IDEA,EQ,8.3,8.55,8.25,8.45,8.4,8.35,88911009,745735793.85,03-MAY-2021,71742,INE669E01016,
IDFC,EQ,52.7,52.7,50.55,51.6,51.55,53,4425704,227697793.8,03-MAY-2021,19158,INE043D01016,
IDFCFIRSTB,EQ,54.2,54.75,53,54,54.15,54.7,32646264,1756424281.5,03-MAY-2021,56351,INE092T01019,
IDFCFIRSTB,N9,5225,5225,5140,5140,5140,5220,10,51645,03-MAY-2021,4,INE092T08CK9,
IDFCFIRSTB,NB,5078.01,5099,5078.01,5099,5099,5099.01,11,55946.07,03-MAY-2021,4,INE092T08CM5,
IDFCFIRSTB,NC,10770,10825,10770,10825,10825,10800,18,194575,03-MAY-2021,7,INE092T08CN3,
IDFCFIRSTB,ND,5099,5099,5063,5063,5063,5080,2,10162,03-MAY-2021,2,INE092T08CO1,
IDFCFIRSTB,NE,10471,10500,10425.01,10500,10500,10500,6,62792.02,03-MAY-2021,3,INE092T08CP8,
IDFNIFTYET,EQ,157.5,157.88,148.95,157.88,157.88,153.42,1512,228812.85,03-MAY-2021,30,INF194KA1U07,
IEX,EQ,368,383.85,365.6,379.05,382,370.35,1699754,642325451.35,03-MAY-2021,43042,INE022Q01020,
IFBAGRO,EQ,414.95,440,405.7,422.3,425.95,418.2,46191,19550137.95,03-MAY-2021,1797,INE076C01018,
IFBIND,EQ,961.05,989.95,959.15,967.85,968.85,983.85,31635,30818730.6,03-MAY-2021,2901,INE559A01017,
IFCI,EQ,10.8,10.95,10.7,10.85,10.95,10.9,1355023,14687664.2,03-MAY-2021,6069,INE039A01010,
IFCI,NH,1083,1084.5,1083,1083,1083,1083,705,763590,03-MAY-2021,5,INE039A07801,
IFGLEXPOR,EQ,374.9,386.1,371.35,376.5,376.9,371.05,96107,36435587.3,03-MAY-2021,2741,INE133Y01011,
IGARASHI,EQ,351.25,377.15,351.25,366.3,366.8,361.55,127626,46782742.3,03-MAY-2021,3661,INE188B01013,
IGL,EQ,504.95,508.65,495.75,500.85,501,508.95,1527271,763068563.95,03-MAY-2021,34388,INE203G01027,
IGPL,EQ,454.9,482.6,454.9,464.85,464.85,465.35,53795,25134889.85,03-MAY-2021,2651,INE204A01010,
IIFL,EQ,264,264,253.8,253.8,253.8,267.15,580662,147534012.8,03-MAY-2021,4678,INE530B01024,
IIFL,N2,1022,1023.5,1022,1023.5,1023.5,1022.45,100,102275,03-MAY-2021,2,INE866I07BZ1,
IIFL,N3,1202,1228.6,1202,1228.6,1228.6,1227.3,851,1031882,03-MAY-2021,10,INE866I07CB0,
IIFL,N4,1011,1018,1011,1017,1017,1016.03,380,386209.2,03-MAY-2021,14,INE866I07CD6,
IIFL,N6,1020,1020,1020,1020,1020,1020,40,40800,03-MAY-2021,2,INE866I08279,
IIFL,N9,1012.25,1013,1012.25,1013,1013,1012.25,60,60772.5,03-MAY-2021,2,INE866I07CK1,
IIFL,NB,1044,1044,1044,1044,1044,1012.9,300,313200,03-MAY-2021,4,INE866I07CM7,
IIFL,ND,912,912,912,912,912,936,1,912,03-MAY-2021,1,INE866I08311,
IIFL,NE,999,1003,999,1000.5,1000.5,1005.9,766,765282.56,03-MAY-2021,13,INE530B08094,
IIFL,NF,1001,1001,998.01,1001,1001,998,2488,2488246.05,03-MAY-2021,23,INE530B08102,
IIFL,NG,1000,1000,1000,1000,1000,1000,5,5000,03-MAY-2021,1,INE530B08110,
IIFLSEC,EQ,52.2,53,50.15,52.35,52.6,52.25,772763,40242557.4,03-MAY-2021,5370,INE489L01022,
IIFLWAM,EQ,1134.8,1140,1080,1132.9,1138.9,1127.35,9496,10701477.25,03-MAY-2021,1007,INE466L01020,
IITL,EQ,57.9,58.3,54.2,55.25,54.45,54.55,1394,78288,03-MAY-2021,69,INE886A01014,
IL&FSENGG,BZ,3.4,3.65,3.4,3.4,3.4,3.55,33213,114042,03-MAY-2021,42,INE369I01014,
IL&FSTRANS,BZ,2.35,2.5,2.35,2.35,2.4,2.45,57128,138282.9,03-MAY-2021,50,INE975G01012,
IMAGICAA,EQ,5.9,5.95,5.6,5.75,5.75,5.8,72627,418486.8,03-MAY-2021,131,INE172N01012,
IMFA,EQ,440.95,483.7,436.95,478.2,475.5,441.55,149377,68397359.15,03-MAY-2021,6286,INE919H01018,
IMPAL,EQ,651.3,657.2,641,654.4,657,649.9,1054,688073.5,03-MAY-2021,120,INE547E01014,
IMPEXFERRO,BE,0.9,0.9,0.9,0.9,0.9,0.95,3007,2706.3,03-MAY-2021,3,INE691G01015,
INDBANK,EQ,13.2,13.35,13,13.25,13.15,13.2,53086,702882.35,03-MAY-2021,272,INE841B01017,
INDHOTEL,EQ,110,113.1,107,111.1,112.7,111.5,3716188,406868061.85,03-MAY-2021,33454,INE053A01029,
INDIACEM,EQ,162.95,168.5,162.2,167.2,166.85,163.2,1454403,241291104.5,03-MAY-2021,12112,INE383A01012,
INDIAGLYCO,EQ,467.9,505.7,463.95,501.85,503.4,472.7,805520,396386107.7,03-MAY-2021,26057,INE560A01015,
INDIAMART,EQ,7848.65,7920,7710,7733.45,7749.85,7948.65,232566,1805428120.9,03-MAY-2021,52774,INE933S01016,
INDIANB,EQ,108.75,110.55,107.05,108.65,108.8,110,1466131,159644132,03-MAY-2021,11003,INE562A01011,
INDIANCARD,EQ,131.7,143.5,125.5,131.8,132.6,129.4,18591,2515669.7,03-MAY-2021,406,INE061A01014,
INDIANHUME,EQ,171.85,178,171.1,175.2,175.3,171.8,53735,9405243.85,03-MAY-2021,1358,INE323C01030,
INDIGO,EQ,1620,1674.8,1612.2,1666.25,1664.7,1643.4,519292,854824944.55,03-MAY-2021,18019,INE646L01027,
INDIGOPNTS,EQ,2340,2340,2290,2295.05,2295.5,2315.5,92921,213963386.15,03-MAY-2021,8574,INE09VQ01012,
INDIGRID,IV,125.8,127.1,125.8,126.65,126.99,126.85,231336,29351792.61,03-MAY-2021,70,INE219X23014,
INDLMETER,EQ,14.05,14.5,14.05,14.3,14.45,14.3,3721,53490.45,03-MAY-2021,29,INE065B01013,
INDNIPPON,EQ,364,369.7,360.55,364.3,368.7,367,10006,3657241.7,03-MAY-2021,588,INE092B01025,
INDOCO,EQ,325,332.85,325,327.1,327.95,328.5,111456,36641654.45,03-MAY-2021,3931,INE873D01024,
INDORAMA,EQ,37.1,44.45,36.2,43,43.55,37.1,439660,18310353.5,03-MAY-2021,2356,INE156A01020,
INDOSOLAR,BZ,1.75,1.85,1.75,1.8,1.8,1.8,59408,105736.15,03-MAY-2021,63,INE866K01015,
INDOSTAR,EQ,301.25,310,300.9,307,306.05,303.95,11113,3393400.75,03-MAY-2021,744,INE896L01010,
INDOTECH,EQ,93.25,94.3,92.8,93.4,93.5,94.15,2918,273317.3,03-MAY-2021,168,INE332H01014,
INDOTHAI,BE,51.3,51.95,49,51.95,51.95,49.5,1333,68540.4,03-MAY-2021,11,INE337M01013,
INDOWIND,EQ,3.55,3.55,3.4,3.5,3.55,3.45,54430,191215.45,03-MAY-2021,117,INE227G01018,
INDRAMEDCO,EQ,65.75,72.45,65.5,71.9,72,66.75,2040369,144917980.8,03-MAY-2021,10928,INE681B01017,
INDSWFTLAB,EQ,81.4,83.8,80.5,82.35,81.9,80.5,207804,17070629.3,03-MAY-2021,1752,INE915B01019,
INDSWFTLTD,BE,4.1,4.2,4.1,4.2,4.2,4,3018,12653.6,03-MAY-2021,9,INE788B01028,
INDTERRAIN,EQ,28.2,28.2,27.55,28,28,27.6,46724,1306336.6,03-MAY-2021,242,INE611L01021,
INDUSINDBK,EQ,929,967.7,899,913.6,913.5,934.95,16854199,15623940955.45,03-MAY-2021,285821,INE095A01012,
INDUSTOWER,EQ,253,262,250.2,260.75,260.65,252.5,2142581,551131776.5,03-MAY-2021,18371,INE121J01017,
INEOSSTYRO,EQ,1110,1210,1098.9,1191.9,1195.2,1108.95,203788,240023469.45,03-MAY-2021,9672,INE189B01011,
INFIBEAM,EQ,39.3,39.65,38.7,38.8,38.75,39.3,837021,32610595.7,03-MAY-2021,3875,INE483S01020,
INFOBEAN,EQ,193.05,209,192.95,205.15,205.5,193.05,86474,17457405.65,03-MAY-2021,1449,INE344S01016,
INFOMEDIA,EQ,3.95,3.95,3.7,3.75,3.8,3.8,14170,53702.6,03-MAY-2021,58,INE669A01022,
INFRABEES,EQ,438.2,439.45,406.33,420.4,420.05,421.36,1400,585223.06,03-MAY-2021,121,INF732E01268,
INFY,EQ,1340.8,1361,1338,1352.05,1349,1354.35,4560337,6160448676.9,03-MAY-2021,126788,INE009A01021,
INGERRAND,EQ,751,751,732.65,736.1,736.5,746,38197,28228326.8,03-MAY-2021,2607,INE177A01018,
INNOVANA,SM,178.6,180,178.6,179.5,179.5,188,5000,897050,03-MAY-2021,5,INE403Y01018,
INNOVATIVE,SM,7.35,7.35,7.35,7.35,7.35,7,3000,22050,03-MAY-2021,1,INE070Y01015,
INOXLEISUR,EQ,269,269.15,261.65,265.7,265.95,271.9,276862,73621641.8,03-MAY-2021,7014,INE312H01016,
INOXWIND,EQ,77.2,80,77.15,77.8,77.95,77.2,265580,20761592.8,03-MAY-2021,3489,INE066P01011,
INSECTICID,EQ,482,494.35,480,489.55,490.45,483.8,22796,11107198,03-MAY-2021,999,INE070I01018,
INSPIRISYS,EQ,48.85,49.6,46.65,48.6,48,47.75,17485,844933.85,03-MAY-2021,358,INE020G01017,
INTEGRA,BE,4.4,4.4,4.4,4.4,4.4,4.4,16168,71139.2,03-MAY-2021,14,INE418N01027,
INTELLECT,EQ,679,713.7,669.05,702.85,703,681.3,596566,416514241.05,03-MAY-2021,26460,INE306R01017,
INTENTECH,EQ,45.2,45.2,43.3,44.5,43.8,43.8,60552,2675286.6,03-MAY-2021,675,INE781A01025,
INVENTURE,EQ,24.95,24.95,23.75,24.15,24,24.7,139600,3401415.55,03-MAY-2021,641,INE878H01016,
IOB,EQ,15.6,15.7,15.35,15.55,15.6,15.7,5303824,82007706.7,03-MAY-2021,8276,INE565A01014,
IOC,EQ,89.85,91.9,89.55,91.45,91.5,90.85,13655785,1243737326.35,03-MAY-2021,65306,INE242A01010,
IOLCP,EQ,590,610.85,585.2,598.2,598.35,591.65,545565,327295105.95,03-MAY-2021,16223,INE485C01011,
IPCALAB,EQ,2100,2148,2091,2107.95,2109.05,2105.3,189451,400830117.2,03-MAY-2021,15219,INE571A01020,
IRB,EQ,103.1,105.85,102.55,105.1,105.25,104.6,380116,39785736.45,03-MAY-2021,4169,INE821I01014,
IRBINVIT,IV,55,55.74,55,55.52,55.42,55.03,160000,8870900,03-MAY-2021,58,INE183W23014,
IRCON,EQ,89.25,89.8,87.65,87.85,88.05,89.55,1526381,134851910.75,03-MAY-2021,7915,INE962Y01021,
IRCTC,EQ,1761,1781.95,1753,1765.55,1768.5,1791.4,773316,1365310978.45,03-MAY-2021,35310,INE335Y01012,
IREDA,N2,1649.99,1649.99,1649.99,1649.99,1649.99,1432,1,1649.99,03-MAY-2021,1,INE202E07120,
IREDA,N7,1253.1,1253.1,1253.1,1253.1,1253.1,1253,100,125310,03-MAY-2021,1,INE202E07229,
IRFC,EQ,21.15,21.25,20.95,21.05,21.05,21.3,17512189,368453648.3,03-MAY-2021,38306,INE053F01010,
IRFC,N2,1250.1,1250.1,1250,1250,1250,1255.51,14744,18430689,03-MAY-2021,40,INE053F07538,
IRFC,N3,1093,1093,1093,1093,1093,1093,250,273250,03-MAY-2021,1,INE053F07561,
IRFC,N6,1210,1220,1210,1220,1220,1211,55,66700,03-MAY-2021,2,INE053F07595,
IRFC,N9,1219,1219,1210,1210,1210,1220,183,223050,03-MAY-2021,3,INE053F07678,
IRFC,NA,1265,1275,1265,1275,1275,1265,1600,2032500,03-MAY-2021,4,INE053F07686,
IRFC,NC,1569,1569,1569,1569,1569,1310,1,1569,03-MAY-2021,1,INE053F07728,
IRFC,NE,1297.96,1301,1297.96,1300.5,1301,1291,23,29858.18,03-MAY-2021,7,INE053F07744,
IRFC,NG,1250,1250,1250,1250,1250,1250,9,11250,03-MAY-2021,1,INE053F07801,
IRFC,NI,1159.99,1159.99,1157.98,1157.98,1157.98,1160,101,117116.98,03-MAY-2021,5,INE053F07827,
IRFC,NK,1332,1335,1332,1335,1335,1332.01,450,600000,03-MAY-2021,2,INE053F07843,
IRFC,NM,1250,1265,1250,1265,1265,1250,200,251500,03-MAY-2021,2,INE053F07884,
IRFC,NN,1189.49,1189.98,1189.49,1189.98,1189.98,1189.98,150,178484.75,03-MAY-2021,2,INE053F07892,
IRISDOREME,EQ,114.9,114.9,101.1,109,108,112.25,88098,9237341,03-MAY-2021,1232,INE01GN01017,
ISEC,EQ,451.1,458.05,444,453.95,453.5,453.95,593466,268863808.65,03-MAY-2021,15863,INE763G01038,
ISFT,EQ,88.25,90.5,85,86,85.65,86.45,31316,2750026.25,03-MAY-2021,611,INE566K01011,
ISMTLTD,EQ,11.4,12,10.5,11.5,11.4,10.95,1287276,15209557.8,03-MAY-2021,1562,INE732F01019,
ITC,EQ,201.2,201.85,200,200.95,201.1,202.6,20611626,4140350380.4,03-MAY-2021,189472,INE154A01025,
ITDC,EQ,324,333.75,322,326.1,325.95,329.3,28861,9449437.5,03-MAY-2021,1736,INE353K01014,
ITDCEM,EQ,71.4,72.3,70.65,71.15,71.2,71.6,253808,18114170.2,03-MAY-2021,3494,INE686A01026,
ITI,EQ,106.7,108.45,106.3,107.3,107.55,107.8,117728,12660114.9,03-MAY-2021,2311,INE248A01017,
IVC,EQ,4.95,4.95,4.8,4.85,4.9,4.85,151938,741538.2,03-MAY-2021,227,INE050B01023,
IVP,EQ,118.25,118.25,111.25,115.7,117.55,115.9,3192,360912.45,03-MAY-2021,141,INE043C01018,
IVZINGOLD,EQ,4265,4265,4202,4245,4245,4225,86,366512.25,03-MAY-2021,14,INF205K01361,
IVZINNIFTY,EQ,1563.7,1584.4,1563.7,1584.4,1584.4,1577.65,129,201843,03-MAY-2021,4,INF205K01DA9,
IZMO,EQ,69.55,71.55,69,71.55,71.55,68.15,62319,4429219.95,03-MAY-2021,338,INE848A01014,
J&KBANK,EQ,23.5,24.1,23.3,23.95,23.95,23.75,1702930,40338124.95,03-MAY-2021,4575,INE168A01041,
JAGRAN,EQ,53.9,55.6,52.3,54.85,54.9,54.2,340501,18332935.15,03-MAY-2021,2259,INE199G01027,
JAGSNPHARM,EQ,96.35,97.9,86.8,94.7,95.4,95.4,142641,13465391.8,03-MAY-2021,2234,INE048B01027,
JAIBALAJI,EQ,57.25,57.5,56.1,57.5,57.5,54.8,76335,4383987.7,03-MAY-2021,254,INE091G01018,
JAICORPLTD,EQ,85.7,90.25,85,88.4,88.3,86,1192272,105232612.85,03-MAY-2021,9241,INE070D01027,
JAINSTUDIO,BZ,1.7,1.7,1.7,1.7,1.7,1.7,3300,5610,03-MAY-2021,3,INE486B01011,
JAMNAAUTO,EQ,66.05,74.45,66.05,71.05,71,68.3,4326672,311652840.35,03-MAY-2021,25435,INE039C01032,
JASH,EQ,365.2,404.9,360.1,393.65,395,371.1,62333,24328144.35,03-MAY-2021,1928,INE039O01011,
JAYAGROGN,EQ,166,195,164.9,185.45,184,162.5,820894,154123532.75,03-MAY-2021,13532,INE785A01026,
JAYBARMARU,EQ,307.3,325,292.65,309.1,309.6,307.3,246958,76927820.3,03-MAY-2021,10947,INE571B01028,
JAYNECOIND,EQ,13.15,14.3,13.1,14.3,14.3,13.65,545987,7483041.75,03-MAY-2021,736,INE854B01010,
JAYSREETEA,EQ,82,87.95,81,85.9,86.25,80.45,1285306,110714216.05,03-MAY-2021,13688,INE364A01020,
JBCHEPHARM,EQ,1414.7,1449,1383,1436.8,1436,1395.35,184134,263047862.75,03-MAY-2021,15983,INE572A01028,
JBFIND,BE,16.3,17.5,16.25,16.25,16.25,17.1,211732,3517464.1,03-MAY-2021,397,INE187A01017,
JBMA,EQ,393,430,386.3,417.15,418,394.05,57578,23678660.65,03-MAY-2021,2231,INE927D01028,
JCHAC,EQ,2335.35,2380,2332.85,2356.8,2359.6,2335.35,5078,11969564.55,03-MAY-2021,1234,INE782A01015,
JETAIRWAYS,BZ,89.15,92.5,89.15,89.8,89.95,93.8,76092,6895501.6,03-MAY-2021,1126,INE802G01018,
JHS,EQ,19.15,20.2,19.05,19.15,19.2,20.05,129641,2493013.4,03-MAY-2021,551,INE544H01014,
JIKIND,BE,0.55,0.55,0.5,0.55,0.55,0.55,10862,5448.55,03-MAY-2021,15,INE026B01049,
JINDALPHOT,BE,60.8,64,60.8,61.1,61.1,63.95,7010,431556.9,03-MAY-2021,113,INE796G01012,
JINDALPOLY,EQ,728.6,765,721.1,765,765,728.6,180037,135721457.85,03-MAY-2021,6629,INE197D01010,
JINDALSAW,EQ,84.9,94.4,84.5,92.7,93.15,85.55,16596656,1499936871.95,03-MAY-2021,70505,INE324A01024,
JINDALSTEL,EQ,438,451.75,434.2,445.3,444.95,441.5,12397053,5497898195.45,03-MAY-2021,98409,INE749A01030,
JINDCOT,BE,1.9,1.95,1.85,1.9,1.95,1.9,3140318,5813502.65,03-MAY-2021,110,INE904J01016,
JINDRILL,EQ,94,98.5,94,94.8,94,93.8,95245,9197558.5,03-MAY-2021,1876,INE742C01031,
JINDWORLD,EQ,46.25,46.4,45.2,46.15,46.2,45.7,157421,7221306.85,03-MAY-2021,784,INE247D01039,
JISLDVREQS,EQ,13.5,13.5,12.5,12.8,12.65,13,12049,154674.75,03-MAY-2021,215,IN9175A01010,
JISLJALEQS,EQ,19,19.15,18.5,18.75,18.7,19.1,1444877,27200835.3,03-MAY-2021,3008,INE175A01038,
JITFINFRA,BE,8.7,8.9,8.15,8.4,8.9,8.5,12624,108662.25,03-MAY-2021,48,INE863T01013,
JIYAECO,BE,4.75,5,4.75,4.9,4.9,4.95,55865,269590,03-MAY-2021,94,INE023S01016,
JKCEMENT,EQ,2818,2818,2726.4,2784.25,2785,2806.4,140057,391609584.3,03-MAY-2021,6921,INE823G01014,
JKIL,EQ,182.05,182.65,178.1,179.75,180.65,183,63655,11503640.6,03-MAY-2021,6312,INE576I01022,
JKLAKSHMI,EQ,401,411.55,398.5,404.95,405,402.75,221438,89551058.65,03-MAY-2021,7936,INE786A01032,
JKPAPER,EQ,137.8,139,133.4,134.15,134.7,139.8,879107,118815533.6,03-MAY-2021,10306,INE789E01012,
JKTYRE,EQ,119,124.95,117.55,122.3,122.3,121.5,1807260,222192016.8,03-MAY-2021,13197,INE573A01042,
JMA,EQ,40.8,40.8,38.55,39.9,40,39.2,4381,174394.65,03-MAY-2021,84,INE412C01023,
JMCPROJECT,EQ,82.5,82.8,80.2,81.7,81.25,81.95,176794,14427784.3,03-MAY-2021,4171,INE890A01024,
JMFINANCIL,EQ,80,80.9,79.1,79.4,79.6,80.35,609332,48709636.4,03-MAY-2021,4380,INE780C01023,
JMTAUTOLTD,EQ,2.45,2.5,2.4,2.4,2.4,2.5,232359,562249.85,03-MAY-2021,418,INE988E01036,
JOCIL,EQ,168,176.2,166.7,174.55,175,167.8,24417,4230070.25,03-MAY-2021,393,INE839G01010,
JPASSOCIAT,EQ,7,7.3,7,7.15,7.15,7.1,6614321,47214572.2,03-MAY-2021,9641,INE455F01025,
JPINFRATEC,EQ,1.45,1.5,1.4,1.45,1.5,1.45,3386116,5016528.2,03-MAY-2021,3052,INE099J01015,
JPOLYINVST,BE,33.8,33.8,33.8,33.8,33.8,33.8,2087,70540.6,03-MAY-2021,9,INE147P01019,
JPPOWER,EQ,3.1,3.15,3,3.1,3.1,3.15,13574719,41951639.85,03-MAY-2021,17025,INE351F01018,
JSL,EQ,89.7,93.8,89.25,92.9,92.1,89.25,2849943,261563900.75,03-MAY-2021,14200,INE220G01021,
JSLHISAR,EQ,163.45,168,162.15,167.2,166.95,163.25,1392277,229594583.55,03-MAY-2021,13623,INE455T01018,
JSWENERGY,EQ,109.6,113.3,109,110.55,110.25,109.6,6015317,668369193.75,03-MAY-2021,29271,INE121E01018,
JSWHL,EQ,4030,4083.6,3888.8,4039.65,4040,4029.25,615,2477800.45,03-MAY-2021,207,INE824G01012,
JSWISPL,EQ,48.1,48.1,48.1,48.1,48.1,45.85,606280,29162068,03-MAY-2021,252,INE743C01021,
JSWSTEEL,EQ,714,730,710.6,723.25,723.25,717.85,16906171,12197438906.7,03-MAY-2021,179640,INE019A01038,
JTEKTINDIA,EQ,83.05,84.9,82.85,84,83.7,83.05,146218,12298562.15,03-MAY-2021,2225,INE643A01035,
JUBLFOOD,EQ,2889,2922.3,2846.95,2888.95,2893.9,2891.7,294074,852362317.95,03-MAY-2021,16300,INE797F01012,
JUBLINDS,EQ,320,360,320,339.45,335,332.2,217976,75229035.6,03-MAY-2021,8796,INE645L01011,
JUBLINGREA,EQ,415,449.7,411.3,433.6,434.5,410.15,2332322,1015651276.4,03-MAY-2021,70232,INE0BY001018,
JUBLPHARMA,EQ,798.5,809.5,783.05,804.9,807.1,798.5,223637,178262370.1,03-MAY-2021,6911,INE700A01033,
JUMPNET,EQ,7.85,8,7.5,7.5,7.5,7.85,569817,4289068.7,03-MAY-2021,849,INE974C01022,
JUNIORBEES,EQ,368,369.45,354.31,366.46,366.2,364.34,74523,27163918.44,03-MAY-2021,8087,INF732E01045,
JUSTDIAL,EQ,877,886.95,856,858.55,860.3,877.6,925278,803377715.65,03-MAY-2021,27653,INE599M01018,
JYOTHYLAB,EQ,144.95,147,143.35,144.3,144.1,146.25,277810,40209226.7,03-MAY-2021,4722,INE668F01031,
