,isin,nse_symbol,nse_series,bse_sc_code,SC_NAME,bse_sc_group,bse_sc_type,yf_nse_symbol
3085,INE234G01022,,,534755,TRIO MERCAN,XT,Q,NOT_FOUND_ERROR
3086,INE149O01018,,,535136,NIBE,XT,Q,NOT_FOUND_ERROR
3087,INE160O01031,,,535204,MUKTA,X,Q,NOT_FOUND_ERROR
3088,INE159O01033,,,535205,MYSTICELE,XT,Q,NOT_FOUND_ERROR
3089,INF200K01VT2,,,535276,SBISENSEX,B,Q,NOT_FOUND_ERROR
3090,INE168O01026,,,535431,GCM SECU,M,Q,NOT_FOUND_ERROR
3091,INE902D01013,,,535566,KIFS FSL,X,Q,NOT_FOUND_ERROR
3092,INE160L01011,,,535620,BINNY MILLS,X,Q,NOT_FOUND_ERROR
3093,INE159L01013,,,535621,SV GLOBAL,X,Q,NOT_FOUND_ERROR
3094,INE860E01011,,,535657,OONE,XT,Q,NOT_FOUND_ERROR
3095,INE474O01010,,,535667,IFINSEC,XT,Q,NOT_FOUND_ERROR
3096,INE320I01017,,,535693,BRAHM INFRA,X,Q,NOT_FOUND_ERROR
3097,INE731G01027,,,535730,KHOOBSURAT,XT,Q,NOT_FOUND_ERROR
3098,INE647N01021,,,536170,KUSHAL,XT,Q,NOT_FOUND_ERROR
3099,INE906O01011,,,536264,TIGER LOGS,B,Q,NOT_FOUND_ERROR
3100,INE690O01011,,,536493,JKAGRI GEN,X,Q,NOT_FOUND_ERROR
3101,INE314I01036,,,536565,TRIMURTHI,X,Q,NOT_FOUND_ERROR
3102,INE428B01013,,,536659,PVVINFRA,XT,Q,NOT_FOUND_ERROR
3103,INE138O01029,,,536709,INDRENEW,X,Q,NOT_FOUND_ERROR
3104,INE750L01019,,,536751,FIVEXTRADE,XT,Q,NOT_FOUND_ERROR
3105,INE256F01019,,,536868,INTEGRA TELE,XT,Q,NOT_FOUND_ERROR
3106,INE947C01010,,,536965,BP CAPITAL,X,Q,NOT_FOUND_ERROR
3107,INE536P01021,,,536974,CAPTAIN POLY,B,Q,NOT_FOUND_ERROR
3108,INE185K01036,,,537069,ARNOLD HOLD,X,Q,NOT_FOUND_ERROR
3109,INE671C01016,,,537253,SUNIL HEALTH,X,Q,NOT_FOUND_ERROR
3110,INE140B01014,,,537254,RCI IND,B,Q,NOT_FOUND_ERROR
3111,INE442P01014,,,537259,SUYOG TELE,B,Q,NOT_FOUND_ERROR
3112,INE324N01027,,,537524,VIAANINDUS,XT,Q,NOT_FOUND_ERROR
3113,INE051G01012,,,537536,DENIS CHEM,X,Q,NOT_FOUND_ERROR
3114,INE546I01017,,,537707,ETT LTD,X,Q,NOT_FOUND_ERROR
3115,INE555P01013,,,537750,KIRAN VYPAR,X,Q,NOT_FOUND_ERROR
3116,INE084Q01012,,,537785,RACE,M,Q,NOT_FOUND_ERROR
3117,INE717C01025,,,537800,MANGALAM IND,XT,Q,NOT_FOUND_ERROR
3118,INE977M01024,,,537839,PHOENIX TN,XT,Q,NOT_FOUND_ERROR
3119,INE523K01012,,,537840,RAUNAQEPC,XT,Q,NOT_FOUND_ERROR
3120,INE732P01018,,,538019,OBI LTD,XT,Q,NOT_FOUND_ERROR
3121,INE493N01012,,,538081,HARIA APL,X,Q,NOT_FOUND_ERROR
3122,INE012Q01013,,,538119,RNB DENIMS,T,Q,NOT_FOUND_ERROR
3123,INE204P01026,,,538180,GOLD LINE,Z,Q,NOT_FOUND_ERROR
3124,INE909D01026,,,538212,SHARP INV,XT,Q,NOT_FOUND_ERROR
3125,INE266P01017,,,538382,WEST LEIRES,XT,Q,NOT_FOUND_ERROR
3126,INE318N01011,,,538401,MAESTROS ELE,X,Q,NOT_FOUND_ERROR
3127,INE296Q01012,,,538446,MONEYBOXX,T,Q,NOT_FOUND_ERROR
3128,INE901C01017,,,538464,TPROJECT,X,Q,NOT_FOUND_ERROR
3129,INE172D01021,,,538476,CTL,X,Q,NOT_FOUND_ERROR
3130,INE969E01010,,,538521,CROWNTOURS,X,Q,NOT_FOUND_ERROR
3131,INE075K01013,,,538539,JTAPARIA,XT,Q,NOT_FOUND_ERROR
3132,INE516P01015,,,538540,RLFL,XT,Q,NOT_FOUND_ERROR
3133,INE706P01038,,,538557,SAIBABA,Z,Q,NOT_FOUND_ERROR
3134,INE718P01017,,,538564,JAMESWARREN,X,Q,NOT_FOUND_ERROR
3135,INE878P01019,,,538565,VISTARAMAR,X,Q,NOT_FOUND_ERROR
3136,INE919P01029,,,538566,APOLLOTRI,A,Q,NOT_FOUND_ERROR
3137,INE404F01031,,,538597,TTIENT,XT,Q,NOT_FOUND_ERROR
3138,INE457P01020,,,538607,TOYAMIND,X,Q,NOT_FOUND_ERROR
3139,INE099D01018,,,538610,UNISON,XT,Q,NOT_FOUND_ERROR
3140,INE406F01010,,,538634,VRL,X,Q,NOT_FOUND_ERROR
3141,INE837C01013,,,538646,QGO,XT,Q,NOT_FOUND_ERROR
3142,INE729C01020,,,538647,PURSHOTTAM,X,Q,NOT_FOUND_ERROR
3143,INE649L01013,,,538653,EML,Z,Q,NOT_FOUND_ERROR
3144,INE898Q01015,,,538668,NAYSAA,M,Q,NOT_FOUND_ERROR
3145,INF204KA1UN7,,,538683,NETFSENSEX,B,Q,NOT_FOUND_ERROR
3146,INE010R01015,,,538706,ULTRACAB,B,Q,NOT_FOUND_ERROR
3147,INE929D01016,,,538707,RCCL,X,Q,NOT_FOUND_ERROR
3148,INE937K01014,,,538708,ETIL,X,Q,NOT_FOUND_ERROR
3149,INE011R01013,,,538713,ATISHAY,B,Q,NOT_FOUND_ERROR
3150,INE260R01016,,,538715,DHABRIYA,B,Q,NOT_FOUND_ERROR
3151,INE761Q01015,,,538732,VGCL,T,Q,NOT_FOUND_ERROR
3152,INE909P01012,,,538733,STARLIT,T,Q,NOT_FOUND_ERROR
3153,INE016Q01014,,,538734,CEINSYSTECH,B,Q,NOT_FOUND_ERROR
3154,INE516E01019,,,538742,PANACHE,XT,Q,NOT_FOUND_ERROR
3155,INE401Q01018,,,538765,JSHL,M,Q,NOT_FOUND_ERROR
3156,INE176L01017,,,538770,CRANE INFRA,X,Q,NOT_FOUND_ERROR
3157,INE480D01010,,,538772,NIYOGIN,X,Q,NOT_FOUND_ERROR
3158,INE149Q01013,,,538778,AKASHDEEP,X,Q,NOT_FOUND_ERROR
3159,INE997C01015,,,538787,GBFL,XT,Q,NOT_FOUND_ERROR
3160,INE918C01011,,,538788,GILADAFINS,X,Q,NOT_FOUND_ERROR
3161,INE185C01017,,,538795,SAPPL,X,Q,NOT_FOUND_ERROR
3162,INE322R01014,,,538812,AANCHALISP,XT,Q,NOT_FOUND_ERROR
3163,INE891N01017,,,538833,ANUBHAV,XT,Q,NOT_FOUND_ERROR
3164,INE237B01018,,,538837,JSTL,X,Q,NOT_FOUND_ERROR
3165,INE183Q01012,,,538868,CSL,XT,Q,NOT_FOUND_ERROR
3166,INE030Q01015,,,538882,EMERALD,X,Q,NOT_FOUND_ERROR
3167,INE227F01010,,,538890,MKEXIM,X,Q,NOT_FOUND_ERROR
3168,INE613C01018,,,538891,MCLOUD,X,Q,NOT_FOUND_ERROR
3169,INE081G01019,,,538896,KANCHI,X,Q,NOT_FOUND_ERROR
3170,INE498Q01014,,,538920,SPACEAGE,XT,Q,NOT_FOUND_ERROR
3171,INE865P01016,,,538921,RAFL,M,Q,NOT_FOUND_ERROR
3172,INE029B01019,,,538922,COSYN,X,Q,NOT_FOUND_ERROR
3173,INE554R01012,,,538928,KARNAVATI,B,Q,NOT_FOUND_ERROR
3174,INE689O01013,,,538942,MERCANTILE,X,Q,NOT_FOUND_ERROR
3175,INE211D01027,,,538952,ALFL,X,Q,NOT_FOUND_ERROR
3176,INE947G01011,,,538964,MERCURYLAB,X,Q,NOT_FOUND_ERROR
3177,INE858L01010,,,538965,CONCORD,XT,Q,NOT_FOUND_ERROR
3178,INE945P01024,,,538970,MANVIJAY,X,Q,NOT_FOUND_ERROR
3179,INE717E01013,,,538987,TALBROSENG,XT,Q,NOT_FOUND_ERROR
3180,INE002E01010,,,538992,SAPL,X,Q,NOT_FOUND_ERROR
3181,INE596F01018,,,539006,PTCIL,X,Q,NOT_FOUND_ERROR
3182,INE003Q01012,,,539009,GBLIL,XT,Q,NOT_FOUND_ERROR
3183,INE777O01016,,,539011,CHENFERRO,XT,Q,NOT_FOUND_ERROR
3184,INE776O01018,,,539013,GITARENEW,XT,Q,NOT_FOUND_ERROR
3185,INE396C01010,,,539016,NEIL,X,Q,NOT_FOUND_ERROR
3186,INE526R01010,,,539017,ASHFL,B,Q,NOT_FOUND_ERROR
3187,INE213D01015,,,539018,BEEKAY,X,Q,NOT_FOUND_ERROR
3188,INE820R01017,,,539026,SSPNFIN,M,Q,NOT_FOUND_ERROR
3189,INF200KA1572,,,539031,SETFBSE100,B,Q,NOT_FOUND_ERROR
3190,INE184Q01010,,,539032,FRASER,X,Q,NOT_FOUND_ERROR
3191,INE812Q01016,,,539040,TTIL,XT,Q,NOT_FOUND_ERROR
3192,INE369Q01017,,,539041,SVPHOUSING,M,Q,NOT_FOUND_ERROR
3193,INE976R01017,,,539042,AGIIL,B,Q,NOT_FOUND_ERROR
3194,INE197R01010,,,539096,AANANDALAK,XT,Q,NOT_FOUND_ERROR
3195,INE904R01027,,,539097,HKG,M,Q,NOT_FOUND_ERROR
3196,INE736P01019,,,539110,NORTHLINK,X,Q,NOT_FOUND_ERROR
3197,INE193R01019,,,539111,SHESHAINDS,X,Q,NOT_FOUND_ERROR
3198,INE291E01019,,,539113,PML,X,Q,NOT_FOUND_ERROR
3199,INE104F01011,,,539122,BODHTREE,X,Q,NOT_FOUND_ERROR
3200,INE761D01021,,,539132,VEGETABLE,XT,Q,NOT_FOUND_ERROR
3201,INF754K01EK3,,,539142,NIFTYEES,B,Q,NOT_FOUND_ERROR
3202,INE945O01019,,,539143,PANTH,X,Q,NOT_FOUND_ERROR
3203,INE788J01021,,,539148,SHIVALIK,X,Q,NOT_FOUND_ERROR
3204,INE682B01023,,,539149,ICSL,XT,Q,NOT_FOUND_ERROR
3205,INE784R01015,,,539151,ARFIN,X,Q,NOT_FOUND_ERROR
3206,INE924N01016,,,539175,INDRAIND,X,Q,NOT_FOUND_ERROR
3207,INE230I01018,,,539176,HAWAENG,XT,Q,NOT_FOUND_ERROR
3208,INE206F01014,,,539177,AIIL,X,Q,NOT_FOUND_ERROR
3209,INE035S01010,,,539195,POEL,XT,Q,NOT_FOUND_ERROR
3210,INE829P01020,,,539196,AEL,X,Q,NOT_FOUND_ERROR
3211,INE553P01018,,,539197,DEVHARI,X,Q,NOT_FOUND_ERROR
3212,INE653S01010,,,539216,GARMNTMNTR,B,Q,NOT_FOUND_ERROR
3213,INE606K01023,,,539217,SRESTHA,X,Q,NOT_FOUND_ERROR
3214,INE563C01015,,,539218,SAUMYA,X,Q,NOT_FOUND_ERROR
3215,INE150D01019,,,539219,MUL,XT,Q,NOT_FOUND_ERROR
3216,INE885H01011,,,539221,SPORTKING,XT,Q,NOT_FOUND_ERROR
3217,INE451S01019,,,539222,VMV,M,Q,NOT_FOUND_ERROR
3218,INE563S01011,,,539223,AMBITION,B,Q,NOT_FOUND_ERROR
3219,INE027T01015,,,539226,RUDRA,T,Q,NOT_FOUND_ERROR
3220,INE876S01017,,,539227,LOYAL,B,Q,NOT_FOUND_ERROR
3221,INE480S01026,,,539228,GGPL,B,Q,NOT_FOUND_ERROR
3222,INE196R01012,,,539229,MRSS,MT,Q,NOT_FOUND_ERROR
3223,INE545R01010,,,539235,GPL,X,Q,NOT_FOUND_ERROR
3224,INE962P01011,,,539274,BLFL,Z,Q,NOT_FOUND_ERROR
3225,INE829S01016,,,539275,MSL,T,Q,NOT_FOUND_ERROR
3226,INE653R01012,,,539278,SYMBIOX,X,Q,NOT_FOUND_ERROR
3227,INE897N01014,,,539288,AVI,XT,Q,NOT_FOUND_ERROR
3228,INE583K01016,,,539291,OZONEWORLD,X,Q,NOT_FOUND_ERROR
3229,INE095R01016,,,539304,CANOPYFIN,XT,Q,NOT_FOUND_ERROR
3230,INE365S01037,,,539310,THINKINK,X,Q,NOT_FOUND_ERROR
3231,INE724G01014,,,539353,SALAUTO,X,Q,NOT_FOUND_ERROR
3232,INE914G01029,,,539354,POLYSPIN,X,Q,NOT_FOUND_ERROR
3233,INE583R01011,,,539359,PRITIKAUTO,X,Q,NOT_FOUND_ERROR
3234,INE094T01015,,,539363,SKC,T,Q,NOT_FOUND_ERROR
3235,INE019D01016,,,539383,MINFY,Z,Q,NOT_FOUND_ERROR
3236,INE897B01019,,,539384,KRISHNACAP,XT,Q,NOT_FOUND_ERROR
3237,INE636B01011,,,539391,ACME,X,Q,NOT_FOUND_ERROR
3238,INE344T01014,,,539399,BELLACASA,B,Q,NOT_FOUND_ERROR
3239,INE389C01015,,,539400,MALLCOM,X,Q,NOT_FOUND_ERROR
3240,INE030T01019,,,539428,TEJNAKSH,B,Q,NOT_FOUND_ERROR
3241,INE360S01012,,,539455,ARYAVAN,X,Q,NOT_FOUND_ERROR
3242,INE258R01010,,,539469,PANORAMA,XT,Q,NOT_FOUND_ERROR
3243,INE051N01018,,,539470,SHREEGANES,X,Q,NOT_FOUND_ERROR
3244,INE805Q01010,,,539506,ADCON,XT,Q,NOT_FOUND_ERROR
3245,INE641R01017,,,539515,QUINT,XT,Q,NOT_FOUND_ERROR
3246,INE551B01012,,,539518,UDAYJEW,X,Q,NOT_FOUND_ERROR
3247,INE280E01012,,,539519,MAYUKH,X,Q,NOT_FOUND_ERROR
3248,INE365G01016,,,539525,NAVKETAN,XT,Q,NOT_FOUND_ERROR
3249,INE452S01025,,,539526,SCTL,B,Q,NOT_FOUND_ERROR
3250,INE146E01015,,,539527,CREATIVE,X,Q,NOT_FOUND_ERROR
3251,INE430R01015,,,539528,AAYUSH,X,Q,NOT_FOUND_ERROR
3252,INE281P01016,,,539544,ABHIINFRA,XT,Q,NOT_FOUND_ERROR
3253,INE679E01015,,,539546,BNL,X,Q,NOT_FOUND_ERROR
3254,INE549S01010,,,539561,REMLIFE,XT,Q,NOT_FOUND_ERROR
3255,INE750R01016,,,539562,AARNAV,XT,Q,NOT_FOUND_ERROR
3256,INE094S01041,,,539594,MISHTANN,X,Q,NOT_FOUND_ERROR
3257,INE534E01020,,,539620,AINFRA,X,Q,NOT_FOUND_ERROR
3258,INE368E01015,,,539621,BCLENTERPR,XT,Q,NOT_FOUND_ERROR
3259,INE023R01018,,,539661,ACEMEN,XT,Q,NOT_FOUND_ERROR
3260,INE684D01025,,,539669,RGF,Z,Q,NOT_FOUND_ERROR
3261,INE792P01012,,,539673,RCL,XT,Q,NOT_FOUND_ERROR
3262,INE127T01013,,,539686,KPEL,B,Q,NOT_FOUND_ERROR
3263,INE064T01018,,,539692,IFINSER,X,Q,NOT_FOUND_ERROR
3264,INE194R01017,,,539730,FREDUN,XT,Q,NOT_FOUND_ERROR
3265,INE216Q01010,,,539767,MNIL,X,Q,NOT_FOUND_ERROR
3266,INE830S01014,,,539770,DARJEELING,XT,Q,NOT_FOUND_ERROR
3267,INE178T01024,,,539773,ADVIKCA,XT,Q,NOT_FOUND_ERROR
3268,INE173U01015,,,539798,UMIYA,X,Q,NOT_FOUND_ERROR
3269,INE043U01010,,,539800,CHDCHEM,B,Q,NOT_FOUND_ERROR
3270,INE204S01012,,,539814,LELAVOIR,X,Q,NOT_FOUND_ERROR
3271,INE574R01010,,,539835,SUPERIOR,X,Q,NOT_FOUND_ERROR
3272,INE912T01018,,,539837,RPEL,T,Q,NOT_FOUND_ERROR
3273,INE399S01010,,,539839,FRANKLIN,M,Q,NOT_FOUND_ERROR
3274,INE359U01010,,,539841,LANCER,B,Q,NOT_FOUND_ERROR
3275,INE115S01010,,,539854,HALDER,X,Q,NOT_FOUND_ERROR
3276,INE411U01019,,,539872,BAJAJHCARE,B,Q,NOT_FOUND_ERROR
3277,INE671T01010,,,539884,DARSHANORNA,B,Q,NOT_FOUND_ERROR
3278,INE631R01026,,,539894,MADHAVIPL,X,Q,NOT_FOUND_ERROR
3279,INE833C01012,,,539910,KOCL,XT,Q,NOT_FOUND_ERROR
3280,INE730R01034,,,539911,SNIM,XT,Q,NOT_FOUND_ERROR
3281,INE440T01010,,,539921,SEIL,T,Q,NOT_FOUND_ERROR
3282,INE571U01010,,,539939,YASHCHEM,B,Q,NOT_FOUND_ERROR
3283,INE919T01013,,,539947,JLL,XT,Q,NOT_FOUND_ERROR
3284,INE524T01011,,,539956,TAALENT,X,Q,NOT_FOUND_ERROR
3285,INE819S01017,,,539963,ZEAL,B,Q,NOT_FOUND_ERROR
3286,INE184U01012,,,539982,ASYL,T,Q,NOT_FOUND_ERROR
3287,INE799B01017,,,539984,HUIL,XT,Q,NOT_FOUND_ERROR
3288,INE073V01015,,,539986,COMSYN,T,Q,NOT_FOUND_ERROR
3289,INE595R01023,,,540006,EASTWEST,XT,Q,NOT_FOUND_ERROR
3290,INE621I01026,,,540023,COLORCHIPS,XT,Q,NOT_FOUND_ERROR
3291,INE171P01019,,,540027,PTIL,B,Q,NOT_FOUND_ERROR
3292,INE222U01010,,,540062,GOLDENCREST,X,Q,NOT_FOUND_ERROR
3293,INE317V01016,,,540078,MITSU,T,Q,NOT_FOUND_ERROR
3294,INE715T01015,,,540080,NARAYANI,T,Q,NOT_FOUND_ERROR
3295,INE592O01019,,,540084,SPICY,M,Q,NOT_FOUND_ERROR
3296,INE890S01018,,,540097,VISCO,X,Q,NOT_FOUND_ERROR
3297,INE864T01011,,,540108,TIAANC,X,Q,NOT_FOUND_ERROR
3298,INE583V01013,,,540125,RADHIKAJWE,M,Q,NOT_FOUND_ERROR
3299,INE818R01011,,,540134,IISL,X,Q,NOT_FOUND_ERROR
3300,INE202R01018,,,540135,ARCFIN,X,Q,NOT_FOUND_ERROR
3301,INE184B01012,,,540143,SAGARSOFT,X,Q,NOT_FOUND_ERROR
3302,INE746V01016,,,540144,DRA,M,Q,NOT_FOUND_ERROR
3303,INF194KA1T91,,,540154,IDFSENSEXE,B,Q,NOT_FOUND_ERROR
3304,INE905R01016,,,540159,PURPLE,XT,Q,NOT_FOUND_ERROR
3305,INE298B01010,,,540174,SOUTHERNIN,XT,Q,NOT_FOUND_ERROR
3306,INE964R01013,,,540175,REGENCY,X,Q,NOT_FOUND_ERROR
3307,INE894E01028,,,540181,SALEM,XT,Q,NOT_FOUND_ERROR
3308,INE341H01023,,,540192,LKPSEC,X,Q,NOT_FOUND_ERROR
3309,INE186R01013,,,540198,OSIAJEE,X,Q,NOT_FOUND_ERROR
3310,INE666Q01016,,,540204,NIDL,XT,Q,NOT_FOUND_ERROR
3311,INE679V01019,,,540205,AVL,B,Q,NOT_FOUND_ERROR
3312,INE066E01015,,,540253,SNTCL,XT,Q,NOT_FOUND_ERROR
3313,INE245H01018,,,540254,MTPL,X,Q,NOT_FOUND_ERROR
3314,INE118R01024,,,540259,SHANGAR,X,Q,NOT_FOUND_ERROR
3315,INE615R01011,,,540268,DHANVARSHA,X,Q,NOT_FOUND_ERROR
3316,INE240T01014,,,540359,PARMAX,X,Q,NOT_FOUND_ERROR
3317,INE715Q01011,,,540360,LLFICL,X,Q,NOT_FOUND_ERROR
3318,INE575D01033,,,540361,DANUBE,XT,Q,NOT_FOUND_ERROR
3319,INE081R01016,,,540385,KDLL,XT,Q,NOT_FOUND_ERROR
3320,INE989S01034,,,540386,ONTIC,XT,Q,NOT_FOUND_ERROR
3321,INE298W01016,,,540395,CHEMCRUX,M,Q,NOT_FOUND_ERROR
3322,INE784W01015,,,540396,MANOMAY,M,Q,NOT_FOUND_ERROR
3323,INE544W01013,,,540401,MAXIMUS,B,Q,NOT_FOUND_ERROR
3324,INE442V01012,,,540404,PRIMEFRESH,M,Q,NOT_FOUND_ERROR
3325,INE711V01010,,,540405,OCEANIC,T,Q,NOT_FOUND_ERROR
3326,INE208U01019,,,540416,OCTAWARE,M,Q,NOT_FOUND_ERROR
3327,INE949C01016,,,540481,CLFL,X,Q,NOT_FOUND_ERROR
3328,INE986W01016,,,540545,BGJL,B,Q,NOT_FOUND_ERROR
3329,INF846K01ZK2,,,540552,AXISAEGPG,B,Q,NOT_FOUND_ERROR
3330,INE717F01010,,,540570,VARIMAN,X,Q,NOT_FOUND_ERROR
3331,INE325X01015,,,540590,RIDDHICORP,T,Q,NOT_FOUND_ERROR
3332,INE694X01014,,,540614,GGENG,B,Q,NOT_FOUND_ERROR
3333,INE413X01019,,,540615,7NR,B,Q,NOT_FOUND_ERROR
3334,INE632W01016,,,540654,GSTL,B,Q,NOT_FOUND_ERROR
3335,INE172E01011,,,540686,SMRUTHIORG,X,Q,NOT_FOUND_ERROR
3336,INE145Y01015,,,540693,SHISHIND,B,Q,NOT_FOUND_ERROR
3337,INE236W01016,,,540694,ANG,M,Q,NOT_FOUND_ERROR
3338,INE319X01018,,,540697,AMFL,XT,Q,NOT_FOUND_ERROR
3339,INE438C01010,,,540703,PROVESTSER,X,Q,NOT_FOUND_ERROR
3340,INE071Y01013,,,540726,TTFL,B,Q,NOT_FOUND_ERROR
3341,INE973X01012,,,540727,POOJA,M,Q,NOT_FOUND_ERROR
3342,INE327G01032,,,540728,SAYAJIIND,X,Q,NOT_FOUND_ERROR
3343,INE695X01011,,,540729,VANTABIO,M,Q,NOT_FOUND_ERROR
3344,INE062Y01012,,,540730,MEHAI,T,Q,NOT_FOUND_ERROR
3345,INE864K01010,,,540735,IRIS,M,Q,NOT_FOUND_ERROR
3346,INE414Y01015,,,540737,SGRL,B,Q,NOT_FOUND_ERROR
3347,INE170N01016,,,540744,MESCON,Z,Q,NOT_FOUND_ERROR
3348,INE501Y01019,,,540757,SCPL,M,Q,NOT_FOUND_ERROR
3349,INE669Y01014,,,540786,SHARIKA,M,Q,NOT_FOUND_ERROR
3350,INE600Y01019,,,540795,DYNAMIC,B,Q,NOT_FOUND_ERROR
3351,INE333Y01017,,,540809,MRCEXIM,M,Q,NOT_FOUND_ERROR
3352,INE158R01012,,,540811,DML,M,Q,NOT_FOUND_ERROR
3353,INE550U01014,,,540823,VITESSE,XT,Q,NOT_FOUND_ERROR
3354,INE371F01016,,,540829,CHANDRIMA,XT,Q,NOT_FOUND_ERROR
3355,INE819Y01015,,,540843,RITHWIKFMS,M,Q,NOT_FOUND_ERROR
3356,INE841Y01019,,,540850,JFL,M,Q,NOT_FOUND_ERROR
3357,INE063Z01017,,,540936,GGL,T,Q,NOT_FOUND_ERROR
3358,INF109KC1333,,,540947,IPRU3034,B,Q,NOT_FOUND_ERROR
3359,INE586E01020,,,540954,IWP,XT,Q,NOT_FOUND_ERROR
3360,INE773Y01014,,,540955,TDSL,B,Q,NOT_FOUND_ERROR
3361,INE868X01014,,,540980,YSL,XT,Q,NOT_FOUND_ERROR
3362,INE398L01017,,,541005,KANCOTEA,X,Q,NOT_FOUND_ERROR
3363,INE339Z01011,,,541006,ANGEL,M,Q,NOT_FOUND_ERROR
3364,INF846K01B85,,,541071,AXISCBGPG,B,Q,NOT_FOUND_ERROR
3365,INE464Z01017,,,541083,INFLAME,M,Q,NOT_FOUND_ERROR
3366,INE365Y01019,,,541096,BPLPHARMA,XT,Q,NOT_FOUND_ERROR
3367,INE616Z01012,,,541167,YASHO,B,Q,NOT_FOUND_ERROR
3368,INE495Z01011,,,541178,BENARA,M,Q,NOT_FOUND_ERROR
3369,INE626Z01011,,,541276,HARDWYN,M,Q,NOT_FOUND_ERROR
3370,INE871Z01013,,,541299,DLCL,M,Q,NOT_FOUND_ERROR
3371,INE256Z01017,,,541303,AKSHAR,M,Q,NOT_FOUND_ERROR
3372,INF109KC1CV2,,,541309,IPRU3095,B,Q,NOT_FOUND_ERROR
3373,INE295Z01015,,,541347,PARVATI,X,Q,NOT_FOUND_ERROR
3374,INE00EM01016,,,541352,MEGASTAR,M,Q,NOT_FOUND_ERROR
3375,INE870Z01015,,,541353,INNOVATORS,M,Q,NOT_FOUND_ERROR
3376,INE518E01015,,,541400,ZIMLAB,X,Q,NOT_FOUND_ERROR
3377,INE692Z01013,,,541402,AFFORDABLE,M,Q,NOT_FOUND_ERROR
3378,INE838Z01012,,,541444,PALMJEWELS,T,Q,NOT_FOUND_ERROR
3379,INE799N01012,,,541445,WAA,M,Q,NOT_FOUND_ERROR
3380,INE250G01010,,,541503,UNICK,XT,Q,NOT_FOUND_ERROR
3381,INE685Z01017,,,541601,RAJNISH,M,Q,NOT_FOUND_ERROR
3382,INE173V01013,,,541627,HITECHWIND,XT,Q,NOT_FOUND_ERROR
3383,INE960Z01014,,,541634,RAWEDGE,M,Q,NOT_FOUND_ERROR
3384,INE694W01016,,,541702,ASHNI,XT,Q,NOT_FOUND_ERROR
3385,INE00WY01013,,,541703,GFIL,M,Q,NOT_FOUND_ERROR
3386,INE572Z01017,,,541771,AMINTAN,X,Q,NOT_FOUND_ERROR
3387,INE00IY01012,,,541778,DEEP,B,Q,NOT_FOUND_ERROR
3388,INF109KC1IU1,,,541804,IPRU3168,B,Q,NOT_FOUND_ERROR
3389,INE01B501018,,,541865,ASRL,B,Q,NOT_FOUND_ERROR
3390,INE797Z01010,,,541890,SPACEINCUBA,XT,Q,NOT_FOUND_ERROR
3391,INF200KA1VQ2,,,541972,SETFSN50,B,Q,NOT_FOUND_ERROR
3392,INE00VM01010,,,541974,MANORAMA,M,Q,NOT_FOUND_ERROR
3393,INE492Y01011,,,541983,INNOVATIVE,M,Q,NOT_FOUND_ERROR
3394,INE911Z01017,,,542012,AAL,M,Q,NOT_FOUND_ERROR
3395,INE666Y01010,,,542013,DOLFIN,M,Q,NOT_FOUND_ERROR
3396,INE01J501010,,,542019,SHUBHAM,M,Q,NOT_FOUND_ERROR
3397,INE206Z01012,,,542025,SUNRETAIL,M,Q,NOT_FOUND_ERROR
3398,INE00SW01015,,,542057,BCPL,B,Q,NOT_FOUND_ERROR
3399,INE478B01018,,,542117,NETRIPPLES,X,Q,NOT_FOUND_ERROR
3400,INF109KC1NO4,,,542156,IPRU3218,B,Q,NOT_FOUND_ERROR
3401,INE452W01019,,,542248,DECCAN,M,Q,NOT_FOUND_ERROR
3402,INE02EZ01014,,,542285,AXITA,M,Q,NOT_FOUND_ERROR
3403,INE350Z01018,,,542351,GLOSTERLTD,X,Q,NOT_FOUND_ERROR
3404,INE01EG01016,,,542383,RITCO,M,Q,NOT_FOUND_ERROR
3405,INE911T01010,,,542459,KRANTI,M,Q,NOT_FOUND_ERROR
3406,INE05FR01011,,,542579,AGOL,M,Q,NOT_FOUND_ERROR
3407,INE011201014,,,542653,JINAAM,M,Q,NOT_FOUND_ERROR
3408,INE06CG01019,,,542667,WORL,M,Q,NOT_FOUND_ERROR
3409,INE374E01021,,,542669,BMW,X,Q,NOT_FOUND_ERROR
3410,INE757T01017,,,542670,ARTEMISELC,B,Q,NOT_FOUND_ERROR
3411,INE01MO01013,,,542677,MAHESH,X,Q,NOT_FOUND_ERROR
3412,INE05BN01019,,,542678,CHCL,M,Q,NOT_FOUND_ERROR
3413,INE413F01016,,,542679,DEL,X,Q,NOT_FOUND_ERROR
3414,INE01K301012,,,542682,HARISH,XT,Q,NOT_FOUND_ERROR
3415,INE04AK01010,,,542725,SBC,M,Q,NOT_FOUND_ERROR
3416,INE056001014,,,542727,CPML,M,Q,NOT_FOUND_ERROR
3417,INE04ST01013,,,542728,SKIEL,M,Q,NOT_FOUND_ERROR
3418,INE277T01016,,,542753,SEACOAST,X,Q,NOT_FOUND_ERROR
3419,INE08JY01013,,,542771,NOVATEOR,M,Q,NOT_FOUND_ERROR
3420,INE08KJ01012,,,542774,APMFINVEST,X,Q,NOT_FOUND_ERROR
3421,INE906Y01010,,,542802,GALACTICO,M,Q,NOT_FOUND_ERROR
